Date,OFI,OFI_ZScore
2021-10-28,377500.0,0.0196324797341378
2021-10-29,1916000.0,0.35325478168306884
2021-11-01,-69200.0,-0.06457036425012376
2021-11-02,735600.0,0.11036591541133207
2021-11-03,488100.0,0.075944925891615
2021-11-04,575900.0,0.15242053975532519
2021-11-05,1554700.0,0.3946769526791671
2021-11-08,323000.0,0.10162353008390614
2021-11-09,-675000.0,-0.1330971922615115
2021-11-10,8575300.0,1.9944481867256132
2021-11-11,1293600.0,0.2692356397909883
2021-11-12,-221600.0,-0.08084613495034622
2021-11-15,6224700.0,1.3955089992175156
2021-11-16,1445600.0,0.28565256224100666
2021-11-17,5343500.0,1.1560579228448153
2021-11-18,-638700.0,-0.2137054204655287
2021-11-19,-12808200.0,-2.7622094158210135
2021-11-22,2753000.0,0.5630108035523635
2021-11-23,19357700.0,3.5691337210709237
2021-11-24,1167300.0,0.17266626492372883
2021-11-26,-2742200.0,-0.5831558724619105
2021-11-29,768600.0,0.09952674819848667
2021-11-30,-4371200.0,-0.9049565460977744
2021-12-01,-3445300.0,-0.707356097870228
2021-12-02,3344100.0,0.5965482113366927
2021-12-03,-1727900.0,-0.38769940980785395
2021-12-06,2371300.0,0.39931270174371414
2021-12-07,2619000.0,0.4235689783932773
2021-12-08,2401600.0,0.4142270560015975
2021-12-09,-2915700.0,-0.6366732390931954
2021-12-10,2395200.0,0.4126643749527422
2021-12-13,-5338800.0,-1.1319570513116166
2021-12-14,-5557900.0,-1.1422057551723563
2021-12-15,3086000.0,0.5859833938152174
2021-12-16,-2850700.0,-0.6327218535319594
2021-12-17,-5140300.0,-1.0762345112209895
2021-12-20,-2443500.0,-0.5646161737249342
2021-12-21,2407400.0,0.4602376057356017
2021-12-22,1962000.0,0.37425596312457043
2021-12-23,1958400.0,0.41536229504427125
2021-12-27,30100.0,-0.026847683704798182
2021-12-28,-115100.0,-0.05405712389223982
2021-12-29,379300.0,0.05148536375760612
2021-12-30,-1354600.0,-0.32699759043902776
2021-12-31,-779300.0,-0.24389793342093424
2022-01-03,1107500.0,0.16389992825659616
2022-01-04,1120800.0,0.1584090840265276
2022-01-05,359800.0,-0.032006949792390285
2022-01-06,-125500.0,-0.1640644815047461
2022-01-07,7008800.0,1.5320156855172775
2022-01-10,-30654300.0,-5.321059330852285
2022-01-11,3014400.0,0.4850001244308956
2022-01-12,-591000.0,-0.1345788500297533
2022-01-13,-552700.0,-0.127067614609618
2022-01-14,5708900.0,0.9688388926533211
2022-01-18,-3840100.0,-0.6742293530651028
2022-01-19,13776800.0,2.2343915872259874
2022-01-20,-3871300.0,-0.6793623895533077
2022-01-21,1017400.0,0.12416184453831657
2022-01-24,-31611800.0,-4.283166809321759
2022-01-25,-8035200.0,-1.0336976289547728
2022-01-26,-45970500.0,-4.744817137201615
2022-01-27,-12283400.0,-1.1404963432585706
2022-01-28,5580000.0,0.7200238039403606
2022-01-31,3088900.0,0.4548405832465874
2022-02-01,-3943800.0,-0.2701150195993231
2022-02-02,4707300.0,0.6240676846989424
2022-02-03,-2327200.0,-0.10232256531692761
2022-02-04,3452100.0,0.4901585895596426
2022-02-07,-3537200.0,-0.2156704221769216
2022-02-08,2764300.0,0.4406072596671637
2022-02-09,-2389000.0,-0.094247594577127
2022-02-10,-1344000.0,0.028327742213092397
2022-02-11,2153500.0,0.3945552485656226
2022-02-14,9831800.0,1.1843809577259516
