Date,ZScore
2023-06-27,-0.9879263847106482
2023-06-28,-1.0396919215390075
2023-06-29,-0.899946297336175
2023-06-30,-0.8724841423324053
2023-07-03,-0.7148993364109826
2023-07-05,-0.5430069163877621
2023-07-06,-0.7672582788976938
2023-07-07,-0.7354088885498817
2023-07-10,-0.731654346727088
2023-07-11,-0.5211096043871908
2023-07-12,-0.5276915058122126
2023-07-13,-0.6562294934799234
2023-07-14,-0.5384745276538623
2023-07-17,-0.8565005663186751
2023-07-18,-0.9102938397964888
2023-07-19,-0.6745482075741697
2023-07-20,-0.05704640733575077
2023-07-21,0.0638723942268664
2023-07-24,0.31408686215090975
2023-07-25,-0.038198028975107
2023-07-26,0.6179298591120727
2023-07-27,0.4707512441461031
2023-07-28,0.40629253252080283
2023-07-31,0.32136392056064295
2023-08-01,0.10684361784110423
2023-08-02,0.7252324801435714
2023-08-03,0.7931512485131538
2023-08-04,1.3483449215769172
2023-08-07,2.0367896744427556
2023-08-08,2.311276404569858
2023-08-09,2.6400002688737914
2023-08-10,2.5371584873339494
2023-08-11,2.7518747856743624
2023-08-14,2.1731959764845987
2023-08-15,1.818117086827759
2023-08-16,1.7537415470542235
2023-08-17,1.755069028410025
2023-08-18,1.6071352915925707
2023-08-21,1.1022224595077055
2023-08-22,0.8436794862079887
2023-08-23,0.5961681944541
2023-08-24,0.9255267349130257
2023-08-25,0.8501386611059463
2023-08-28,0.8292225014861554
2023-08-29,0.7075604069107037
2023-08-30,0.5220270207844193
2023-08-31,0.04513822120304884
2023-09-01,-0.04278917118830105
2023-09-05,-0.5047477801974807
2023-09-06,-0.34736773771850216
2023-09-07,0.3676999363093671
2023-09-08,0.36456138577854325
2023-09-11,0.5958313346263279
2023-09-12,1.2730067468743569
2023-09-13,1.223023568873477
2023-09-14,1.4710216906181106
2023-09-15,1.5231118605532905
2023-09-18,1.3520139818990424
2023-09-19,1.236208441332909
2023-09-20,1.357491572874013
2023-09-21,1.0312984966309078
2023-09-22,0.6225349997243651
2023-09-25,0.6857952281860914
2023-09-26,0.5986136150856938
2023-09-27,0.388409343318032
2023-09-28,0.2995901608478674
2023-09-29,-0.19585975215550233
2023-10-02,-0.9010377518333894
2023-10-03,-0.7861682615486194
2023-10-04,-0.9738446703030764
2023-10-05,-1.0924582879955562
2023-10-06,-1.463161495302344
2023-10-09,-1.1911981638323843
2023-10-10,-0.9888037058641175
2023-10-11,-1.2465007072824699
2023-10-12,-1.7075037361270304
2023-10-13,-0.9448837719855616
2023-10-16,-0.7955563326635489
2023-10-17,-0.4162070401119999
2023-10-18,-0.6869389855234179
2023-10-19,-1.0399752304975942
2023-10-20,-0.874331444487068
2023-10-23,-1.058963950598961
2023-10-24,-0.9905826139915513
2023-10-25,-1.1326811312967118
2023-10-26,-0.9346987079067207
2023-10-27,-1.6817644857051364
2023-10-30,-1.1433873715637797
2023-10-31,-1.0958412992699167
2023-11-01,-1.233941297269943
2023-11-02,-0.6784908234345547
2023-11-03,-0.8636735951541181
2023-11-06,-0.9641653094564115
2023-11-07,-1.646132749784297
2023-11-08,-1.8343294198949431
2023-11-09,-2.049466578414235
2023-11-10,-2.4169369662351534
2023-11-13,-2.0380792099232328
2023-11-14,-1.864742268077251
2023-11-15,-1.687962265296889
2023-11-16,-1.6614388781153293
2023-11-17,-1.5303295521432627
2023-11-20,-1.7220904815446518
2023-11-21,-1.2909301740620744
2023-11-22,-1.164531851261159
2023-11-24,-0.9888197766630172
2023-11-27,-1.0874579100238593
2023-11-28,-1.1078295068025694
2023-11-29,-1.3765537084222874
2023-11-30,-1.023282807380485
2023-12-01,-0.8680189503271392
2023-12-04,-0.5905442142283032
2023-12-05,-0.936876904455219
2023-12-06,-0.6847021999822791
2023-12-07,-0.7207691958513405
2023-12-08,-0.9305001689370171
2023-12-11,-1.0471582499562793
2023-12-12,-1.00110138932051
2023-12-13,-0.5167384796007575
2023-12-14,-0.31894303493408227
2023-12-15,-0.9119511628924305
2023-12-18,-0.4459244217724595
2023-12-19,-0.19067961922442847
2023-12-20,-0.4036883839166298
2023-12-21,-0.3044045782309771
2023-12-22,-0.09161666043155153
2023-12-26,0.0176941679872369
2023-12-27,0.22297361427423187
2023-12-28,0.23565159216147552
2023-12-29,0.5201225482386356
2024-01-02,2.8300335259313205
2024-01-03,2.9066160053051493
2024-01-04,2.8782604850353777
2024-01-05,2.787952691036814
2024-01-08,1.9448813965120129
2024-01-09,1.5929071695991206
2024-01-10,1.44290570064242
2024-01-11,1.0486453248425078
2024-01-12,0.9592971208587966
2024-01-16,0.41978592824929856
2024-01-17,0.26351728597376095
2024-01-18,-0.5011674619581563
2024-01-19,-0.9928349773832378
2024-01-22,-1.297569772074176
2024-01-23,-1.2668807055881446
2024-01-24,-1.5553089611814837
2024-01-25,-1.0905502157954094
2024-01-26,-0.25404377187845306
2024-01-29,-0.37969013251065514
2024-01-30,0.41117713416097784
2024-01-31,0.3997785420319373
2024-02-01,0.7772731421207137
2024-02-02,1.0809095216240574
2024-02-05,0.631512973122509
2024-02-06,1.0666546239145744
2024-02-07,0.8179126204251224
2024-02-08,0.4156489380735381
2024-02-09,-0.29712665465751886
2024-02-12,0.19647334881411305
2024-02-13,0.3980621100148976
2024-02-14,0.20425011365125428
2024-02-15,1.0359537863961898
2024-02-16,1.412138144793736
2024-02-20,1.7716245812414244
2024-02-21,2.4782856097249666
2024-02-22,1.9024656165340792
2024-02-23,2.1249520358205536
2024-02-26,1.4576670327783279
2024-02-27,1.469830024309204
2024-02-28,1.6430328309769298
2024-02-29,1.1990934612364277
2024-03-01,0.7045067540487066
2024-03-04,0.4186071472069525
2024-03-05,1.2640283603701954
2024-03-06,0.912454799888895
2024-03-07,0.5777226910051145
2024-03-08,1.221747225440717
2024-03-11,1.4593000102642852
2024-03-12,0.8657941682534822
2024-03-13,1.4834858479581037
2024-03-14,1.5039161900996718
2024-03-15,1.6451469117015145
2024-03-18,1.88148392380789
2024-03-19,2.012124563383935
2024-03-20,1.8120061331353583
2024-03-21,1.8083172977549002
2024-03-22,1.5172356431639442
2024-03-25,1.4606815159499935
2024-03-26,1.5146004976605925
2024-03-27,1.9941999678132374
2024-03-28,1.9912679822540413
2024-04-01,1.6742566569074497
2024-04-02,1.7903833972304255
2024-04-03,1.6986102140148391
2024-04-04,1.6573337282511018
2024-04-05,1.6590798172368852
2024-04-08,1.6862003617498327
2024-04-09,1.5833982639223214
2024-04-10,1.352765446230906
2024-04-11,0.8222505162486609
2024-04-12,0.7880501397848769
2024-04-15,0.9262178463037208
2024-04-16,0.7378108834011256
2024-04-17,1.117975423859532
2024-04-18,1.4523425613910041
2024-04-19,2.2750296573352693
2024-04-22,2.1086036027537434
2024-04-23,1.978232071276326
2024-04-24,1.8025330860267448
2024-04-25,1.4219988915375772
2024-04-26,1.1304992662391986
2024-04-29,1.1292399577370573
2024-04-30,1.1951122230515794
2024-05-01,1.5413984843301214
2024-05-02,1.3834578466666154
2024-05-03,0.7418507539172904
2024-05-06,0.6540529919285797
2024-05-07,0.9898550966408175
2024-05-08,0.8697699442773821
2024-05-09,1.3633868467784485
2024-05-10,1.2922650119375647
2024-05-13,0.9614234186752467
2024-05-14,0.6262783798220214
2024-05-15,0.11284415747950251
2024-05-16,0.1881041615886843
2024-05-17,0.503223432681074
2024-05-20,-0.328686026594602
2024-05-21,-0.19043368567535413
2024-05-22,-0.5085076930728881
2024-05-23,-1.236167602021709
2024-05-24,-1.3402006365088757
2024-05-28,-1.9382779981040714
2024-05-29,-2.379170907083236
2024-05-30,-1.1889732176306578
2024-05-31,-0.27202613627149025
2024-06-03,-0.681997169989613
2024-06-04,-0.6040670663334755
2024-06-05,-1.4402826162897946
2024-06-06,-1.240173495126754
2024-06-07,-1.3686592822575128
2024-06-10,-1.3283273640756397
2024-06-11,-2.156431473515159
2024-06-12,-2.7954433645417573
2024-06-13,-3.0262211799139482
2024-06-14,-2.9665497048689917
2024-06-17,-2.8115471233888645
2024-06-18,-2.6472709165048203
2024-06-20,-1.9830906419376353
2024-06-21,-1.7397593195369327
2024-06-24,-0.8928802043400484
2024-06-25,-1.343433340523118
2024-06-26,-1.2987363586739835
2024-06-27,-1.2600108874798583
2024-06-28,-1.4371322567704328
2024-07-01,-1.7128452040085134
2024-07-02,-1.5697229475431143
2024-07-03,-1.7709833378442417
2024-07-05,-1.5695781203746915
2024-07-08,-1.7315131815886824
2024-07-09,-1.518714323595349
2024-07-10,-1.523786664863845
2024-07-11,-1.1134959683787433
2024-07-12,-1.124498151853417
2024-07-15,-1.1510614231964797
2024-07-16,-0.8489154741304569
2024-07-17,-0.02294826997844756
2024-07-18,-0.2150585142062693
2024-07-19,-0.02775681476475119
2024-07-22,-0.2991851429070129
2024-07-23,-0.28873643044033864
2024-07-24,0.24619079666055815
2024-07-25,0.3973829378611783
2024-07-26,0.5453031827377083
2024-07-29,0.8129102373800211
2024-07-30,1.4684765314620922
2024-07-31,0.7322511862780187
2024-08-01,1.74121583215755
2024-08-02,1.7493768804058771
2024-08-05,1.6209175353547294
2024-08-06,1.7439426392008361
2024-08-07,1.8816275800516558
2024-08-08,1.6393215507832242
2024-08-09,1.5810680018533174
2024-08-12,1.3341552461091188
2024-08-13,0.9677175471710809
2024-08-14,0.968494500104349
2024-08-15,0.726309541112311
2024-08-16,0.7589463662621101
2024-08-19,0.6585703662072651
2024-08-20,0.7187418300300641
2024-08-21,0.6720686225956239
2024-08-22,1.1524141127845857
2024-08-23,0.9291608364385381
2024-08-26,1.188844134916243
2024-08-27,1.0634688672055268
2024-08-28,1.3131512462273398
2024-08-29,1.415169684406216
2024-08-30,1.446341661143763
2024-09-03,2.1894264628191658
2024-09-04,2.051391078985368
2024-09-05,1.898667877862028
2024-09-06,1.9135369098667245
2024-09-09,1.8589658655594405
2024-09-10,1.585120868544081
2024-09-11,0.9802605950303713
2024-09-12,1.0724712530654856
2024-09-13,1.0680901179466087
2024-09-16,1.346034023430008
2024-09-17,1.3387855642983841
2024-09-18,1.321416017832076
2024-09-19,0.9963541789052709
2024-09-20,0.9954648085592835
2024-09-23,1.1134268110505219
2024-09-24,0.8742276640343616
2024-09-25,0.6993634012950491
2024-09-26,0.3926663753445908
2024-09-27,0.5832643748506064
2024-09-30,0.7100995860548432
2024-10-01,1.286380996617502
2024-10-02,1.0029535891069687
2024-10-03,0.6783478715142369
2024-10-04,0.598555431554191
2024-10-07,0.33777551329161376
2024-10-08,-0.04648564981482676
2024-10-09,-0.2508063182827458
2024-10-10,-0.4858402678144571
2024-10-11,-0.21574476623511046
2024-10-14,-0.375754241900383
2024-10-15,0.1507256330355347
2024-10-16,0.2674209027377982
2024-10-17,-0.05289603974636931
2024-10-18,0.0306861803047915
2024-10-21,-0.648985420492619
2024-10-22,-0.7022673888774781
2024-10-23,-0.35429347880709783
2024-10-24,-0.44705893351998516
2024-10-25,-0.8878731449056531
2024-10-28,-0.7060863391570525
2024-10-29,-1.5398005129070484
2024-10-30,-0.7150366704518576
2024-10-31,0.03347326195215895
2024-11-01,-0.10583832881353261
2024-11-04,-0.24658200785607148
2024-11-05,-0.16141736740099502
2024-11-06,-0.12386577094440107
2024-11-07,-1.061825362069
2024-11-08,-0.42632331066506807
2024-11-11,0.01559809785790381
2024-11-12,-0.5672755541347164
2024-11-13,-0.11015910423658198
2024-11-14,-0.6085455328702486
2024-11-15,0.2356430314728597
2024-11-18,0.4656443291941955
2024-11-19,-0.38967190713907884
2024-11-20,-0.460480567018956
2024-11-21,-0.886766714869425
2024-11-22,-0.816335820405265
2024-11-25,-0.34598307264840994
2024-11-26,0.185126485105795
2024-11-27,0.9300563449348763
2024-11-29,0.7433252332156062
2024-12-02,0.02966459200492705
2024-12-03,-0.5295284248630567
2024-12-04,-2.0725598403644887
2024-12-05,-1.611358218522269
2024-12-06,-1.8851226913233299
2024-12-09,-1.6999571595044576
2024-12-10,-0.3502805919836306
2024-12-11,-1.0004567308468537
2024-12-12,-1.298944420437481
2024-12-13,-1.873060260856088
2024-12-16,-2.5207239891916675
2024-12-17,-2.3377943538483845
2024-12-18,-2.593979614473424
2024-12-19,-2.5982947629361135
2024-12-20,-2.562934878841174
2024-12-23,-2.3841421865360646
2024-12-24,-1.940283152795219
2024-12-26,-2.122657791752649
2024-12-27,-1.88785885486461
2024-12-30,-1.9560520373677261
2024-12-31,-1.4860984944731241
