Date,GDX,GLD,IVV,KBE,QQQ,SPY,VDE,VGT,XLE,XLF
2023-07-26,14698500,6158400,5592100,4006800,47075700,71052900,686200,2720000,32788000,35638700
2023-07-27,38582400,7592800,3413300,3594200,63940200,92194400,1179400,2869600,35550600,44072800
2023-07-28,18505800,3828800,4258700,1548800,56902900,80011800,282500,3348000,34627800,32422700
2023-07-31,19185800,5494800,3947300,2960200,44019900,62040400,398000,3742400,36266400,28627000
2023-08-01,23841400,6239700,3752800,1631100,41060600,55291500,410300,2151200,35766000,26480300
2023-08-02,23963800,6339700,3256300,2016200,72687100,93933400,347900,5732000,45920000,48923800
2023-08-03,15663200,4636300,3274500,2119300,47666400,64276100,419200,4239200,41630600,31861600
2023-08-04,17468700,5326200,4359900,1721100,61702800,100128900,327800,9602400,43208200,36195700
2023-08-07,11421000,4510400,2223600,1855300,37230400,58357500,270800,3883200,26821600,33119300
2023-08-08,15440700,6162900,3554600,2419000,44726500,71361300,352600,3756800,37237200,37254800
2023-08-09,9574700,4644000,2838200,1901700,51150900,78789600,517500,6036800,52085600,38304200
2023-08-10,16827500,5934600,4508500,2577300,72035300,93005500,426100,6748000,39226600,38097500
2023-08-11,10361000,5289700,3757800,1367300,48707200,68690900,513600,5035200,46689200,27518700
2023-08-14,12180400,9554500,2387400,1433200,42130800,47867400,540200,4504000,30189400,23773800
2023-08-15,20289800,7582700,5019300,2826000,45539900,75707500,436800,4636800,44982400,57472100
2023-08-16,13524200,6559400,2896100,2390900,53190500,80107200,383200,4025600,37995400,33566500
2023-08-17,16121500,7937700,3991000,1748400,62604300,95711300,417800,3893600,40464200,38205400
2023-08-18,18334500,6253000,3164000,1487500,61191400,98852000,376400,5096000,35307200,40860000
2023-08-21,18225600,4206400,3250900,1866000,50696500,68719000,571000,4789600,30488400,32308300
2023-08-22,13706700,5892200,4920800,2600800,44530200,64994200,313100,3359200,25732800,43133000
2023-08-23,30561300,7949100,2857300,1507500,51770600,68441000,267300,5698400,38798600,30240500
2023-08-24,17080700,5526400,3583900,1712500,66842500,88517300,325900,7540000,33455000,35784900
2023-08-25,15352000,6132800,4118100,1778900,69960500,102325100,336500,4685600,38036800,40347200
2023-08-28,18153900,4740700,2583100,1799800,40910000,61595400,276000,2807200,25718200,34905300
2023-08-29,19623200,7576600,3983800,1762900,58492400,83081900,396000,3804000,27019400,43394300
2023-08-30,14524000,6593700,2811800,2333200,41731500,69053900,285900,3728800,27890200,33799900
2023-08-31,16439500,4795600,3881300,4226200,35730700,66084600,313000,2633600,29617400,27999700
2023-09-01,20828500,4970700,2852900,4519400,39801200,58944100,533100,3005600,35764200,41075700
2023-09-05,19547900,7056800,2289800,5153300,32344200,55166200,388200,2142400,48737400,38612300
2023-09-06,14809700,6427200,6316100,3827500,42998700,70758500,413400,5174400,40324200,35672800
2023-09-07,13897200,3257200,2310300,1635300,52060700,70355400,320200,4717600,30729200,47632600
2023-09-08,17249500,3292700,2787800,3609300,35800100,61659700,416900,2540000,34739000,39720800
2023-09-11,13542800,3689100,3671200,2391200,39936600,60180100,1879700,2494400,44095000,28965100
2023-09-12,9549600,4445400,2648700,2569400,41391000,67565400,464500,2743200,53599400,48615200
2023-09-13,10508900,3874800,3020300,2189900,46300700,60199300,403800,2910400,36315400,31994900
2023-09-14,15558600,6184400,3546900,3180600,48039400,83430800,544500,2732000,37099800,65685500
2023-09-15,24778900,5620900,5239500,3507100,69811200,111848900,464700,4768000,49612800,51800200
2023-09-18,11024000,5049300,4152700,2803500,36903500,55752200,506600,2419200,33746600,32458700
2023-09-19,13151200,4224700,3575500,1983400,37621700,66514600,361300,3309600,36264400,36112900
2023-09-20,21914100,9328000,5467300,2712300,45514200,82562600,792200,3230400,35930400,31618000
2023-09-21,23901400,7571900,5076600,2505200,69734800,104095800,684900,4798400,43446200,48103300
2023-09-22,15052500,3634800,9350800,1473100,51589700,100829700,378900,3599200,42067400,41688300
2023-09-25,16134800,5582100,4413100,1381500,39168000,70874500,1125500,8459200,35073800,40141700
2023-09-26,18917000,7181100,4887400,1914000,53657700,96168400,509800,4268000,33460000,46165400
2023-09-27,33534700,10919600,6664500,1962900,56066000,104705800,1021400,4679200,46289400,49360900
2023-09-28,28477300,10061900,4871000,2616600,56453300,92258300,398400,3564000,48462800,63638100
2023-09-29,23094800,10427400,6239100,2014500,64829600,115111300,522500,4677600,48369200,52860500
2023-10-02,28436800,12706000,4666900,2604300,51625100,83798600,563300,8020800,50599800,49350600
2023-10-03,25713100,11459800,5467000,4880800,60478500,103760600,515500,5905600,41466600,52921800
2023-10-04,17971600,10034600,3560200,2138200,54786700,87453000,996500,3691200,59572400,40136000
2023-10-05,15613200,6970200,4030400,3590600,45897400,70142700,481500,3958400,47037000,41407800
2023-10-06,25572500,9948400,4153500,2934400,75049100,113273300,551700,5261600,51481000,54057800
2023-10-09,23042900,10201500,2675500,1464800,45304800,80374400,513300,3654400,61489000,61396600
2023-10-10,18948800,5844000,4430000,4777200,46968800,78607300,336300,8475200,41700600,44743400
2023-10-11,22283500,7128000,3875600,1561100,38215100,62451700,397800,2668800,47145400,35746400
2023-10-12,22359700,5912700,4232300,2942400,49587900,81154200,295200,2935200,39986400,41991200
2023-10-13,34493700,18796500,4041200,4401400,52469900,95143100,312400,7941600,48511800,53213800
2023-10-16,16394500,8385400,4656900,3454000,44201100,75433200,450100,2080000,38365200,45589300
2023-10-17,17620000,8231900,4864000,3504800,50999100,75324700,1075400,3183200,40424000,41925200
2023-10-18,23181100,13920800,7890000,3288400,54280500,93559800,1196200,2546400,47616800,46942100
2023-10-19,24517100,13406600,10020200,4678700,72274200,121323000,665700,3483200,63297000,66656200
2023-10-20,29715300,12785700,7046300,5624900,72559700,123919900,988600,4617600,46549600,59921300
2023-10-23,16690200,9479800,6870500,3920900,60665200,92035100,476600,3157600,51888200,55913700
2023-10-24,13488300,6594000,8027900,4289900,47082100,78564200,449800,3522400,44271600,35825000
2023-10-25,21062700,10087000,4730800,3549600,71190500,94223200,483500,3272800,41412600,59240100
2023-10-26,37274000,7671400,5082000,3158500,78621400,115156800,441600,4044800,44770400,56046100
2023-10-27,31547300,14102800,5604500,3184700,63476700,107367700,2760100,8012800,53809400,73057300
2023-10-30,21899300,8756400,4459800,1947400,55298500,86562700,566000,2618400,45530600,48978100
2023-10-31,30992600,10104600,8151800,1111800,47671900,79665200,583800,2146400,37205600,41050100
2023-11-01,29754900,9048600,5645500,2012200,58992700,98068100,445600,3116800,46082600,51764100
2023-11-02,15682800,7343700,4265200,4785700,58162400,94938900,547700,3441600,45323000,47417000
2023-11-03,44113800,8530400,6222800,2329400,53280500,100167800,357400,2812000,47235000,58801300
2023-11-06,26550900,8274700,3296900,2162200,38848700,67831700,919700,3851200,41035400,40599700
2023-11-07,42313000,6795800,3054700,1425700,50777400,64256100,586200,3084800,47550200,27442000
2023-11-08,25654000,6738300,3617300,1564800,35663400,61746000,620400,2946400,50742000,30165800
2023-11-09,19587000,6486300,4047900,2410000,53859400,83174400,674900,2245600,38232200,34336600
2023-11-10,19074900,7606600,3673600,1816200,58309800,89462200,453900,3232000,34565600,35146100
2023-11-13,13324200,5385900,3675000,1938700,40733500,52236100,486500,4614400,28447400,28327300
2023-11-14,31498100,6831600,4063400,3750700,67792600,97176900,552100,4656800,34724000,54296300
2023-11-15,16306700,4909400,5462000,3854900,54141400,77327600,477200,3882400,33043600,35000200
2023-11-16,34034700,8253300,3578400,2157100,45343500,66665800,725100,3135200,53166000,33222500
2023-11-17,14430300,4871100,3208800,2577400,46571900,83133200,482400,7441600,48850800,31336100
2023-11-20,15284300,5389300,4520700,4311900,44429600,69936200,807600,3585600,29093800,37285400
2023-11-21,28990800,7322400,3133200,2213700,43337000,49244600,542800,9712800,26973800,27285700
2023-11-22,12381600,4337700,3391200,1500400,44121000,59394900,459300,3091200,36547200,32719200
2023-11-24,8156800,2445100,1306500,787100,15718800,29737400,193500,1320000,19152600,13168500
2023-11-27,19761600,6320400,3092000,4562400,34139700,50506000,469700,3514400,24501800,35017000
2023-11-28,41105000,10901900,2447800,2608600,35491100,62115000,438000,2889600,28921800,39329300
2023-11-29,21026400,8407300,3979700,2925800,38811700,63146000,699600,2759200,45268000,36651300
2023-11-30,18194300,7558100,4075100,2936200,52834400,79752700,539500,2573600,58364600,37334500
2023-12-01,33533000,16727600,5396200,5412300,40490100,89183400,553100,3532000,43048000,51267600
2023-12-04,45796100,18460500,4123600,3039600,51186900,72430900,545200,3263200,37070200,41366600
2023-12-05,28217700,7027700,4553400,3812500,42933000,69793500,835200,7185600,37747200,39510900
2023-12-06,16837000,5778600,4045600,2651700,41994100,69124700,826200,2566400,62306600,35616100
2023-12-07,18815000,5802000,6440900,1994600,49593500,66995400,918300,3070400,40908800,26050900
2023-12-08,27561000,7883200,5019300,3012100,46687500,83194400,1291800,2584000,34127200,33213100
2023-12-11,18238400,8519500,7102000,2250800,41198000,65002200,713800,5588800,29344200,31165700
2023-12-12,25652700,5056900,6803300,2825300,39221200,68327600,667700,2745600,45386600,37245700
2023-12-13,44140100,10635500,7733800,5563600,55408100,93278000,717400,4744800,46445600,56989000
2023-12-14,36945300,9107200,7208400,8115700,55447800,119026000,860700,4762400,60717400,66865700
2023-12-15,21266000,8324800,6819900,5186100,62896600,141553700,611400,4424000,46366400,69246200
2023-12-18,20872500,5358000,8393500,7640000,46610000,70375300,526600,9959200,42447200,43434000
2023-12-19,33525900,6025600,5105400,4271800,35711900,55761800,554200,3066400,36862400,32509000
2023-12-20,20212500,6002400,6341600,2632000,54042400,102921000,387500,3177600,39818200,52985700
2023-12-21,19965900,4620000,8863900,1759600,45568900,86667500,424900,3266400,26062800,27522200
2023-12-22,22684400,7176300,4267600,2618000,34314000,67160400,397800,3160800,25037800,30331400
2023-12-26,10339500,4502700,2235700,2799300,22722500,55387000,523600,2553600,25983400,17837600
2023-12-27,18337500,5813300,3761000,1301400,31980500,68000300,588300,5111200,20238200,32640800
2023-12-28,27291700,6171500,3429500,1150400,27029200,77158100,518400,2564000,26198000,25308000
2023-12-29,19129700,4612300,3990000,1453900,42662100,122283100,582700,4263200,24345400,30218300
2024-01-02,21612300,6025600,5185100,1521900,58026900,123623700,551000,4973600,39301800,31351900
2024-01-03,33470600,8661600,5996000,1900500,47002800,103585900,482100,11001600,37936000,46909000
2024-01-04,17862300,4416700,6198300,1468100,39432800,84232200,813200,4190400,42049000,36904200
2024-01-05,19585800,7481900,10429500,1811100,44922800,86118900,315300,3491200,34029200,44852300
2024-01-08,14185500,6215000,8460200,2802300,42473800,74879100,853800,5165600,47218600,39098300
2024-01-09,20971200,4437300,5361200,1215000,39132900,65931400,431600,2758400,33750400,36338100
2024-01-10,19691900,4504700,5500300,1993000,33962800,67310600,637600,2900000,33159800,37095500
2024-01-11,22435100,6831100,7450200,1601100,54536200,77940700,603800,5998400,38588600,49043500
2024-01-12,29232800,6833700,3797300,1933900,39595000,58026400,596800,3599200,38769200,41333900
2024-01-16,31802300,6548100,8024500,1928000,43903000,85014900,669800,3924800,36031200,44042100
2024-01-17,37527500,8643200,8311000,1970300,54386000,68843900,569200,3037600,39284200,38715900
2024-01-18,18315100,4685200,4871700,1382100,59562500,91856200,730600,3996800,35705600,42064900
2024-01-19,20568600,5719700,5475100,1626600,70325100,110834500,505100,6459200,39940200,59417700
2024-01-22,11064300,4397500,7017000,1600800,44880600,75844900,660300,4952800,30136800,51828800
2024-01-23,17398100,5040800,2839700,1076100,33003800,49945300,517600,3875200,24709200,46255500
2024-01-24,27261800,6085400,5547700,1353800,46948000,81765000,713400,5020800,33841000,43975500
2024-01-25,17608000,4651000,6638200,1211000,44367200,72525000,528600,3732000,37609400,50693800
2024-01-26,14246500,5064800,4097700,978500,37137000,76641600,638500,3080800,36469600,38620200
2024-01-29,16190800,5629700,6073800,1323100,38694700,61322800,657100,3292800,29680600,44175600
2024-01-30,15319900,4976500,4494600,1743600,36739000,58618400,1272800,5047200,35341200,43229300
2024-01-31,28238900,7886100,10650500,3695200,64010600,126011100,1508200,6492000,38580800,65780900
2024-02-01,34102000,10278100,6417100,4377300,51008600,91891600,778400,3940000,51101400,63445600
2024-02-02,37211300,7337600,4709200,5870100,59602400,99228200,634000,4120800,38075000,61778400
2024-02-05,22148900,5436100,6850200,1955200,39889200,75757100,663600,3382400,31593600,37351300
2024-02-06,11292700,4866100,4469400,1873800,35846100,55918600,522000,2948800,28056200,41055700
2024-02-07,13055900,6276900,5625000,2963200,37712700,70556500,397400,3151200,26920400,39018700
2024-02-08,12609500,3873300,4063000,1435800,29889900,52343600,556200,3168800,36201000,47331500
2024-02-09,20973700,4412600,2628800,1634500,36943900,63979400,431500,4076000,38073400,50680400
2024-02-12,17511300,4706300,2628700,2582400,33203300,56502300,571800,4206400,25893800,39952700
2024-02-13,48889000,9525800,5465600,6549300,64491700,113099200,720400,7037600,41156800,62948300
2024-02-14,26125900,7031600,4673900,2011500,45092700,68387800,792300,4721600,40894600,58722500
2024-02-15,26932000,6228900,3963900,1921900,38796100,61683000,721800,2744800,43364400,58107900
2024-02-16,19619200,6518500,4385800,1684000,53716500,75532900,543900,3134400,26960800,37900000
2024-02-20,16047500,5531200,5928500,1512300,53999500,71736700,515900,4425600,28995600,39952200
2024-02-21,21673600,5789200,4236900,1677700,49779000,59293400,418500,5080000,28745800,40242400
2024-02-22,27627500,4550800,4080100,2533300,53887800,76402500,433900,5961600,35206800,55188200
2024-02-23,27368400,6827300,4343200,2836800,39853900,61321800,445000,2765600,28952400,42190500
2024-02-26,20293200,4491900,3721000,1752300,33043200,50386700,288400,2452000,23376400,38370000
2024-02-27,20494100,5165400,3729100,1788200,33713200,48854500,370800,2236800,26317400,42599500
2024-02-28,20071400,2824100,4353500,1902100,32938800,56506600,572000,2093600,26679600,40040800
2024-02-29,28381700,6848600,5996100,1979700,42495200,83924800,365500,8284800,27335400,37629700
2024-03-01,41346800,13411000,4582400,1838800,43853000,76844800,419000,3828000,32459600,40794900
2024-03-04,49404900,12216300,4351500,12699100,34325700,49799300,465700,3336000,33198000,53413200
2024-03-05,33710200,9672200,5068800,11674000,57917100,72855600,432400,4400000,32174200,50770200
2024-03-06,28673000,10459300,4234100,7021500,46234500,68382400,477200,3140000,28008800,58459500
2024-03-07,25808800,8403700,4647300,2081200,44526700,58652100,404800,2660800,24569200,35505100
2024-03-08,32729200,13540100,4825800,2291900,72096000,86532500,589900,4772800,28252000,47266600
2024-03-11,28314000,7329600,7239900,1655800,45860000,62557200,337000,2981600,24983800,36233100
2024-03-12,25334200,9436600,7437900,3317500,55300900,73114400,431200,3055200,23780600,53199300
2024-03-13,24676600,5930000,3854600,1908300,37928700,55104100,488800,3281600,42725200,43471400
2024-03-14,22337700,6865000,20332600,2872800,52195200,110171800,442200,3201600,35946000,65563400
2024-03-15,22359900,4556700,8081100,5367600,73069800,107646300,529100,3792000,37753400,67568000
2024-03-18,25774500,7206800,13385200,2331000,47323800,88893300,367400,2567200,30496800,39140600
2024-03-19,28698900,4657500,4569200,2043000,43004100,60755300,369300,2880800,28545800,36748300
2024-03-20,35671400,9593800,5450100,3142600,43653500,69594600,511600,2555200,32659400,52255300
2024-03-21,34092100,7396500,4520000,2028900,39345700,60256100,467300,2770400,23334200,49209200
2024-03-22,21654900,6918500,6940100,3269900,28253900,79070800,297100,2290400,17948800,32033000
2024-03-25,17643300,4034800,6297200,1666400,27789200,48512100,375000,3000800,35074400,31784000
2024-03-26,13428600,5752700,5932600,1347300,34142000,65463700,540600,2565600,35373800,30135500
2024-03-27,26953100,6041000,4777600,2185500,41359200,82999800,453800,2699200,33960000,36670300
2024-03-28,28716300,9194500,4717000,2835900,36839600,96294900,475700,2021600,34615200,41490200
2024-04-01,27020600,13677100,6170800,1737100,38729000,62477500,658000,2817600,42899000,37537700
2024-04-02,34459200,13421100,7653100,1627300,44259700,74230300,528700,3368000,38671200,36359800
2024-04-03,30509300,11416200,5820200,1868900,39949800,59155800,616500,2297600,29148800,39715900
2024-04-04,29952400,12307300,7222700,1400600,57267700,96858100,537700,3272000,36941200,52657500
2024-04-05,41886600,13382700,5275900,997100,54744600,74546500,427800,5892000,31194600,47540300
2024-04-08,24472100,10331400,10802300,1129300,28144900,48401800,737400,1700000,34034600,35165700
2024-04-09,29039000,13069900,4963300,1079900,39443600,68049200,551700,2108000,35322800,51953600
2024-04-10,33130300,13317500,4616400,2506800,61502200,82652800,499600,3272000,39199600,59492800
2024-04-11,22445100,11415200,4333400,1417300,45474600,70099000,451800,3924800,39204600,56870800
2024-04-12,71512900,30898800,6513700,1356700,53665000,92561100,884800,3587200,46572400,81234800
2024-04-15,34573800,13239000,6399000,1659400,63453600,92101400,675000,4416800,48690800,71800600
2024-04-16,32547300,10746100,8287400,1415500,47619000,73484000,865300,4464800,36497600,66751300
2024-04-17,27931600,11521100,7635500,2241300,56880500,75910300,400800,3184000,27421000,41561900
2024-04-18,18486400,6496900,4808700,1227800,46549400,74548100,443500,4317600,25555600,48893400
2024-04-19,19785100,8689000,6355500,1416900,75231000,102212600,537900,9088000,35451400,55513600
2024-04-22,41107700,13404300,4210800,1316600,47807700,67961000,395000,8456000,30244400,50701200
2024-04-23,24960500,10730300,4221900,1758600,44384700,64633600,650500,4154400,28657400,36488600
2024-04-24,17527600,5741100,4457800,1131400,48440300,55928100,643300,4116000,21303800,33957500
2024-04-25,46561600,6606500,3714400,1199000,57392200,69122400,366000,3838400,26500200,50365700
2024-04-26,21754300,6268500,4026900,1100300,41874900,64306100,407500,2915200,32366600,35796900
2024-04-29,17947800,6409900,3102700,1078600,30022200,46415400,313100,3152000,22236400,36596100
2024-04-30,41599900,11248600,4931200,2095200,43665900,77483600,594700,2376800,35399000,34481600
2024-05-01,30054800,10373900,5061600,3171900,52251700,80242800,713300,3247200,50943800,54717600
2024-05-02,22145400,6287000,3670300,1295400,36559000,62550200,383000,2541600,34616800,37085100
2024-05-03,23408100,8679900,3004000,1920400,48515300,72756700,467900,3508000,38087800,45012600
2024-05-06,21579800,6840500,5099700,966300,30227200,47264700,636400,2282400,33445600,42335600
2024-05-07,10059700,5660700,6597800,1862200,30996100,52561300,399700,1946400,20942200,42601200
2024-05-08,17701600,4462700,3693500,1374400,24896700,42047200,261300,1691200,19811800,28390900
2024-05-09,30259000,7732500,3153100,1258000,24580100,43643700,265800,3096000,22489400,31594800
2024-05-10,20642300,8700900,2421200,1129700,27116600,52233200,271000,1828800,20568400,34306800
2024-05-13,17445500,4896300,2566800,1020200,22994200,36716400,906600,2197600,20978000,29570100
2024-05-14,14664200,4662700,3288300,1121000,34478300,57535900,410900,1821600,24911600,30638300
2024-05-15,24490500,9297700,3568800,1408300,41464700,59504900,475200,2849600,38792200,36138300
2024-05-16,19420400,4301700,5526300,1335000,34780400,50244800,307100,2904800,24580200,36032700
2024-05-17,38752300,10481900,4234400,1117600,35803700,59187600,324100,2498400,29001600,29813200
2024-05-20,24774500,5990900,2270000,1175500,24474200,37764200,293600,2975200,20134600,35719600
2024-05-21,17236100,4002600,2676000,911800,23167700,33437000,354000,2180000,22467600,33413400
2024-05-22,37395600,8903100,3052600,2492500,25120000,48390000,480400,3800800,34868000,38661100
2024-05-23,32337700,9537900,2665000,1171800,40899200,57211200,546000,4152800,26931400,51768500
2024-05-24,12299700,4212400,1920700,661600,29669500,41291100,378500,2293600,19041400,23477300
2024-05-28,19222000,3809700,3431400,1436300,26216800,36269600,499200,2983200,28904200,31004900
2024-05-29,19201600,4185000,4272400,4397300,29739200,45190300,265600,2500000,30053600,40620200
2024-05-30,16118400,3068800,2718200,1131700,30536800,46377600,217300,4374400,22731400,32769300
2024-05-31,15716500,5617200,3933600,1722500,55941300,90785800,238400,4368000,32503000,38664000
2024-06-03,18190800,6172600,2958400,1135300,32997500,46835700,371700,3090400,40796600,37855000
2024-06-04,32854000,5509400,2188900,1180200,23767400,34632700,380200,2493600,34721400,27586400
2024-06-05,17602600,5479200,3201300,750900,33817400,47610400,203900,3935200,21040200,23817300
2024-06-06,28039600,5283900,25007800,3136500,21966800,30808500,198000,3062400,25506600,39040200
2024-06-07,50927700,12195100,3081700,742700,25829700,43224500,169600,2336800,20089800,42273300
2024-06-10,17128500,4215300,2460000,1607100,20660800,35686100,201800,2583200,22543800,31615200
2024-06-11,15358000,4004100,3888400,1778000,22053300,36383400,190200,3842400,18591200,54584900
2024-06-12,24769000,5911900,5384300,2238400,34532600,63251300,257600,3524800,32560600,46399800
2024-06-13,23431300,5861100,4779600,1374600,25859000,44760900,435300,3267200,28495600,39497900
2024-06-14,17444700,7076500,5444600,957300,23372600,40089900,277200,3114400,25811400,29083000
2024-06-17,13690900,3877700,5746800,819200,37054500,55839500,254000,3341600,29547800,36076900
2024-06-18,15535100,4921400,5221800,645200,24438600,41376400,244700,3729600,29285800,38900300
2024-06-20,20773000,7290500,5709600,1446600,33918700,70328200,285600,4934400,34073800,42869100
2024-06-21,24022300,8865600,5104200,1235500,37456800,64338600,242800,3844800,39972600,42530600
2024-06-24,18740000,4626900,3857000,1435700,37751000,45528700,369000,4210400,31188200,45252000
2024-06-25,11218300,3820900,4817500,825700,29014700,37936200,254700,2475200,27666600,32845400
2024-06-26,13325500,4690300,10241900,764800,22737100,38550600,472400,4517600,23127400,37978500
2024-06-27,11931000,4977800,6369100,904300,26222100,35041500,291700,3978400,15631600,25466100
2024-06-28,15818700,3955100,5968900,2072500,34881600,76144500,339100,3043200,25670000,44045100
2024-07-01,9041000,3797900,3912500,951800,24898300,40297800,302900,4725600,24563200,36131100
2024-07-02,12883000,4921700,2599500,857700,26723600,40434800,338700,2933600,25226800,27033100
2024-07-03,21553200,5055300,4554900,668400,18064900,32789900,176600,3024000,16280000,21113200
2024-07-05,22021900,5950600,2759800,803200,28495900,41488400,256400,4101600,23450400,21421100
2024-07-08,16419200,5790800,3145000,954200,22109400,36110500,267800,3916800,19595000,27779300
2024-07-09,8215200,3901500,2257500,1328600,25614500,27289700,220500,3110400,19086600,33140000
2024-07-10,20498400,5556200,2124300,1659200,28046900,38701200,281000,3171200,19320800,28445400
2024-07-11,27454300,9322000,2863400,2041900,49966600,53054200,266600,5791200,22684800,45836600
2024-07-12,16263300,5179300,2778500,2887000,37109400,53084400,310500,5523200,18117200,39041200
2024-07-15,20303000,5719300,3680200,2550100,31151400,40584300,378900,4791200,30792000,46561200
2024-07-16,24694000,11070700,2379500,3222600,25950600,36475300,325100,3372800,24129400,52243100
2024-07-17,23583000,8620500,2759200,6576800,56268800,57119000,240700,6105600,29435400,54773300
2024-07-18,17062500,5485500,3420300,7982200,49347400,56270400,299600,9515200,32867600,58731300
2024-07-19,22858600,8666000,2999800,1303600,42042900,65509100,195400,3268800,26500200,47220000
2024-07-22,15249200,5334100,2352600,1846900,40300000,43346700,318700,3532800,21527600,29071100
2024-07-23,8238400,4435700,2344700,1632100,23282500,34439600,239200,3251200,33103800,23800400
2024-07-24,20726900,6838800,6323800,2598100,58818600,74515300,575000,5790400,29328600,47786900
2024-07-25,31714300,9777100,4419600,2365600,59256800,61158300,328400,5316000,36437400,44862000
2024-07-26,15901400,6328800,3520400,2324500,39992100,53763800,255500,3784000,23730800,32636300
2024-07-29,10107100,4665100,2735200,2769200,28218500,39515800,282100,3352800,27156600,35195700
2024-07-30,12735900,4939500,3670900,1505000,41317200,46853600,512300,3631200,25673200,31418700
2024-07-31,26227500,7316600,4102300,2474700,44552100,65663400,344900,3399200,36173800,38694800
2024-08-01,18198600,7217200,4487200,3163800,56653900,76428700,697200,5325600,42558400,47060900
2024-08-02,27344500,11109400,5429300,5212800,66323200,82789100,685900,6441600,45836200,78599800
2024-08-05,28615600,8939000,10545200,4369300,87483500,146267400,800200,11225600,50039200,107913600
2024-08-06,14294700,14362300,6335500,2077400,63164400,84826300,424200,5969600,31418600,57668900
2024-08-07,17663300,5287800,6968600,1750300,54929200,70698300,366700,5260000,26126000,43912600
2024-08-08,16675700,6327100,3865200,2059600,47890100,63276600,198400,3280000,21596800,41260500
2024-08-09,9773600,4441000,3635600,1247600,33574000,45619600,173500,3380800,22345600,23838800
2024-08-12,23084600,5561300,4646600,1585100,27795000,42542100,295200,3022400,28785800,20509300
2024-08-13,13088400,6740200,4299700,2272400,40084500,52333100,307100,4967200,31386400,24922000
2024-08-14,11565000,5462500,4218200,1046900,34733700,42446900,311500,3368800,21657600,30673000
2024-08-15,14414800,5273300,3944800,1967200,38280600,60846800,197100,3487200,18335200,33329000
2024-08-16,25966100,11924500,4186100,1293500,38383600,44430700,178600,3006400,17753000,25338900
2024-08-19,21162600,5164800,4642800,1936700,23737700,39121800,194300,4008800,21762600,24458600
2024-08-20,21548600,9073600,2874800,1269000,29209300,33732300,301400,3181600,33866400,19620400
2024-08-21,13915600,5337400,4434000,2022500,25658800,41514600,680500,2658400,22737800,19914100
2024-08-22,19744100,5765400,3448300,2070600,37739600,56121500,190000,4973600,19595400,24738700
2024-08-23,15858600,5418200,2450100,2854800,36061500,50639400,235800,3362400,20734600,32762500
2024-08-26,9216600,3151400,5861500,1394500,27452600,35788600,213300,2830400,19514800,23716300
2024-08-27,8482900,4435600,2258100,1065300,27510000,32693900,205100,2420000,16627200,21583500
2024-08-28,16988600,4961500,2890600,1253700,37372400,41066000,659800,2856800,17049000,24726200
2024-08-29,13328500,5524200,2504500,1333400,41081500,38715200,152300,3172000,22498800,33726600
2024-08-30,13171500,5743000,3016100,1501400,33466500,62700100,160600,2256000,28085000,28967700
2024-09-03,25260000,6417900,7817800,1780900,44985200,60600100,363300,4990400,38194200,39893900
2024-09-04,15685100,4696000,3948900,1296000,32505100,47224900,258300,3815200,30114000,32006100
2024-09-05,16260000,4838100,6824000,1306100,34452400,44264300,946800,2816000,24991200,39523500
2024-09-06,19939200,6315800,3525700,1885200,50624400,68493800,953800,5536800,35912000,51331300
2024-09-09,15264700,3548800,4313000,1671200,32981200,40445800,561300,2603200,32824400,41010900
2024-09-10,13942800,4378300,5964600,1967200,29680300,36394600,543000,4584800,49326800,59115000
2024-09-11,10854700,4637300,4692000,1992600,57843000,75248600,416600,3863200,48125800,59397500
2024-09-12,35275900,9930200,3480300,1314400,40067800,51819600,1084300,3340000,31762000,37732700
2024-09-13,27456000,7455100,3952900,2310200,29111800,39310500,222300,2504800,26195400,32912300
2024-09-16,12162500,4713500,2453800,1979400,22585600,36656100,304800,2271200,26875000,37063700
2024-09-17,17906900,5257100,3725800,1832800,30084400,49321000,234300,2005600,25034600,27893300
2024-09-18,41241400,11081100,5198300,2836000,39909200,59044900,264600,3574400,28209600,41783900
2024-09-19,22284500,6108200,3623500,1999600,52782500,75315500,290000,4102400,37806800,46457700
2024-09-20,28604400,7737400,8763600,1562300,34577700,77503100,205000,2511200,27961600,48699200
2024-09-23,19153300,5426200,31440700,992700,24843000,44116900,343400,3056000,26630200,31615300
2024-09-24,27422400,8386300,7326000,1320900,25952600,46805700,389000,2599200,34627400,40341400
2024-09-25,18581100,7393400,31448300,1729900,26549900,38428600,326700,2404000,27633600,32546900
2024-09-26,21027600,7041100,8915300,2101500,32020200,48336000,468200,3957600,46896400,31445200
2024-09-27,25323400,8329600,7128700,1344300,22851100,42100900,488000,2637600,30489600,23226100
2024-09-30,24523200,6916700,6090000,879100,30281100,63557400,425300,4309600,22806600,23593400
2024-10-01,22975900,10605500,5475700,2290400,42735400,72668800,853800,4868000,66114200,32703000
2024-10-02,13265800,6798800,4400400,837100,23744000,38097800,551000,2304000,41925200,37709400
2024-10-03,17147200,5674500,2553800,988000,25337200,40846500,576200,2632800,44726000,23545700
2024-10-04,15816800,5947800,2433500,1083800,30686600,42939100,382800,2838400,35945600,40432000
2024-10-07,15133300,3849000,2664300,970200,24975100,49964700,337100,2870400,32519400,26599300
